Commodity,date,Year,month_num,export_value,import_value
212299 All Other Metal Ores,2021-01-01,2021,1,94677123,63109048
212299 All Other Metal Ores,2021-02-01,2021,2,95916145,67610464
212299 All Other Metal Ores,2021-03-01,2021,3,105743894,115371366
212299 All Other Metal Ores,2021-04-01,2021,4,59567041,128691458
212299 All Other Metal Ores,2021-05-01,2021,5,113011510,90211723
212299 All Other Metal Ores,2021-06-01,2021,6,95817928,96031441
212299 All Other Metal Ores,2021-07-01,2021,7,68451455,97322237
212299 All Other Metal Ores,2021-08-01,2021,8,94594535,95999091
212299 All Other Metal Ores,2021-09-01,2021,9,84746894,173597408
212299 All Other Metal Ores,2021-10-01,2021,10,87554252,105963610
212299 All Other Metal Ores,2021-11-01,2021,11,94709161,153827099
212299 All Other Metal Ores,2021-12-01,2021,12,103048648,151226561
212299 All Other Metal Ores,2022-01-01,2022,1,87495197,163615360
212299 All Other Metal Ores,2022-02-01,2022,2,117343620,109861683
212299 All Other Metal Ores,2022-03-01,2022,3,101443559,169345489
212299 All Other Metal Ores,2022-04-01,2022,4,96808690,118397018
212299 All Other Metal Ores,2022-05-01,2022,5,93486751,146224290
212299 All Other Metal Ores,2022-06-01,2022,6,156089191,131698450
212299 All Other Metal Ores,2022-07-01,2022,7,101813323,132133945
212299 All Other Metal Ores,2022-08-01,2022,8,100715352,214182066
212299 All Other Metal Ores,2022-09-01,2022,9,80225774,138090305
212299 All Other Metal Ores,2022-10-01,2022,10,83956958,115225009
212299 All Other Metal Ores,2022-11-01,2022,11,97966553,119729837
212299 All Other Metal Ores,2022-12-01,2022,12,102353161,126192297
212324 Kaolin & Other Kaolinic Clays,2015-01-01,2015,1,43260633,2401684
212324 Kaolin & Other Kaolinic Clays,2015-02-01,2015,2,41541101,3013145
212324 Kaolin & Other Kaolinic Clays,2015-03-01,2015,3,48651417,3755088
212324 Kaolin & Other Kaolinic Clays,2015-04-01,2015,4,48961095,5762603
212324 Kaolin & Other Kaolinic Clays,2015-05-01,2015,5,53276901,3377152
212324 Kaolin & Other Kaolinic Clays,2015-06-01,2015,6,45555561,3682083
212324 Kaolin & Other Kaolinic Clays,2015-07-01,2015,7,52002102,1618811
212324 Kaolin & Other Kaolinic Clays,2015-08-01,2015,8,47106998,4846786
212324 Kaolin & Other Kaolinic Clays,2015-09-01,2015,9,44956309,4275673
212324 Kaolin & Other Kaolinic Clays,2015-10-01,2015,10,50435425,2060326
212324 Kaolin & Other Kaolinic Clays,2015-11-01,2015,11,43493227,4833714
212324 Kaolin & Other Kaolinic Clays,2015-12-01,2015,12,43217586,4387207
212324 Kaolin & Other Kaolinic Clays,2016-01-01,2016,1,46471295,3328332
212324 Kaolin & Other Kaolinic Clays,2016-02-01,2016,2,40668203,2566669
212324 Kaolin & Other Kaolinic Clays,2016-03-01,2016,3,43155622,2994588
212324 Kaolin & Other Kaolinic Clays,2016-04-01,2016,4,51099236,4281499
212324 Kaolin & Other Kaolinic Clays,2016-05-01,2016,5,45687557,4074953
212324 Kaolin & Other Kaolinic Clays,2016-06-01,2016,6,40328334,5126958
212324 Kaolin & Other Kaolinic Clays,2016-07-01,2016,7,45909807,3051323
212324 Kaolin & Other Kaolinic Clays,2016-08-01,2016,8,49222596,3129306
212324 Kaolin & Other Kaolinic Clays,2016-09-01,2016,9,45821446,4212934
212324 Kaolin & Other Kaolinic Clays,2016-10-01,2016,10,48133589,2347573
212324 Kaolin & Other Kaolinic Clays,2016-11-01,2016,11,41567548,5068548
212324 Kaolin & Other Kaolinic Clays,2016-12-01,2016,12,43728183,2086990
212324 Kaolin & Other Kaolinic Clays,2017-01-01,2017,1,44901758,3700035
212324 Kaolin & Other Kaolinic Clays,2017-02-01,2017,2,40583663,2727631
212324 Kaolin & Other Kaolinic Clays,2017-03-01,2017,3,50504945,3092725
212324 Kaolin & Other Kaolinic Clays,2017-04-01,2017,4,48519651,2868443
212324 Kaolin & Other Kaolinic Clays,2017-05-01,2017,5,43693001,6274779
212324 Kaolin & Other Kaolinic Clays,2017-06-01,2017,6,46532960,1706646
212324 Kaolin & Other Kaolinic Clays,2017-07-01,2017,7,47656212,4364681
212324 Kaolin & Other Kaolinic Clays,2017-08-01,2017,8,48301180,2175145
212324 Kaolin & Other Kaolinic Clays,2017-09-01,2017,9,46054262,2824056
212324 Kaolin & Other Kaolinic Clays,2017-10-01,2017,10,51957987,2856410
212324 Kaolin & Other Kaolinic Clays,2017-11-01,2017,11,45731399,4297589
212324 Kaolin & Other Kaolinic Clays,2017-12-01,2017,12,45916451,5148690
212324 Kaolin & Other Kaolinic Clays,2018-01-01,2018,1,44577821,1089929
212324 Kaolin & Other Kaolinic Clays,2018-02-01,2018,2,48887963,2464279
212324 Kaolin & Other Kaolinic Clays,2018-03-01,2018,3,46158202,4287174
212324 Kaolin & Other Kaolinic Clays,2018-04-01,2018,4,53425227,2538048
212324 Kaolin & Other Kaolinic Clays,2018-05-01,2018,5,48594434,2406276
212324 Kaolin & Other Kaolinic Clays,2018-06-01,2018,6,52406408,5439143
212324 Kaolin & Other Kaolinic Clays,2018-07-01,2018,7,51451204,3079381
212324 Kaolin & Other Kaolinic Clays,2018-08-01,2018,8,46866206,1559090
212324 Kaolin & Other Kaolinic Clays,2018-09-01,2018,9,49348532,2997637
212324 Kaolin & Other Kaolinic Clays,2018-10-01,2018,10,53357920,3006184
212324 Kaolin & Other Kaolinic Clays,2018-11-01,2018,11,47771712,3741072
212324 Kaolin & Other Kaolinic Clays,2018-12-01,2018,12,38503635,2901779
212324 Kaolin & Other Kaolinic Clays,2019-01-01,2019,1,48864780,3256016
212324 Kaolin & Other Kaolinic Clays,2019-02-01,2019,2,38075842,2920180
212324 Kaolin & Other Kaolinic Clays,2019-03-01,2019,3,59495082,4939141
212324 Kaolin & Other Kaolinic Clays,2019-04-01,2019,4,44718985,2662207
212324 Kaolin & Other Kaolinic Clays,2019-05-01,2019,5,50512210,3958886
212324 Kaolin & Other Kaolinic Clays,2019-06-01,2019,6,45442219,2375998
212324 Kaolin & Other Kaolinic Clays,2019-07-01,2019,7,46953246,3998812
212324 Kaolin & Other Kaolinic Clays,2019-08-01,2019,8,44955208,3356312
212324 Kaolin & Other Kaolinic Clays,2019-09-01,2019,9,44442349,2946117
212324 Kaolin & Other Kaolinic Clays,2019-10-01,2019,10,49099728,2365462
212324 Kaolin & Other Kaolinic Clays,2019-11-01,2019,11,51266006,3174905
212324 Kaolin & Other Kaolinic Clays,2019-12-01,2019,12,41851294,4036333
212324 Kaolin & Other Kaolinic Clays,2020-01-01,2020,1,51696810,1846686
212324 Kaolin & Other Kaolinic Clays,2020-02-01,2020,2,40549991,508556
212324 Kaolin & Other Kaolinic Clays,2020-03-01,2020,3,48969506,918283
212324 Kaolin & Other Kaolinic Clays,2020-04-01,2020,4,47175811,4299263
212324 Kaolin & Other Kaolinic Clays,2020-05-01,2020,5,44448494,2996146
212324 Kaolin & Other Kaolinic Clays,2020-06-01,2020,6,36623800,4345268
212324 Kaolin & Other Kaolinic Clays,2020-07-01,2020,7,32693422,2200455
212324 Kaolin & Other Kaolinic Clays,2020-08-01,2020,8,36168094,2012863
212324 Kaolin & Other Kaolinic Clays,2020-09-01,2020,9,42667623,621295
212324 Kaolin & Other Kaolinic Clays,2020-10-01,2020,10,42980213,3628715
212324 Kaolin & Other Kaolinic Clays,2020-11-01,2020,11,39731411,3210042
212324 Kaolin & Other Kaolinic Clays,2020-12-01,2020,12,43557449,2328869
212324 Kaolin & Other Kaolinic Clays,2021-01-01,2021,1,47804165,2495585
212324 Kaolin & Other Kaolinic Clays,2021-02-01,2021,2,41305087,3584257
212324 Kaolin & Other Kaolinic Clays,2021-03-01,2021,3,50309320,2253478
212324 Kaolin & Other Kaolinic Clays,2021-04-01,2021,4,48209844,2023305
212324 Kaolin & Other Kaolinic Clays,2021-05-01,2021,5,59528851,2832096
212324 Kaolin & Other Kaolinic Clays,2021-06-01,2021,6,50458320,333835
212324 Kaolin & Other Kaolinic Clays,2021-07-01,2021,7,51701216,3994602
212324 Kaolin & Other Kaolinic Clays,2021-08-01,2021,8,53068080,1966972
212324 Kaolin & Other Kaolinic Clays,2021-09-01,2021,9,50697052,1046836
212324 Kaolin & Other Kaolinic Clays,2021-10-01,2021,10,54253634,2198431
212324 Kaolin & Other Kaolinic Clays,2021-11-01,2021,11,48076022,2588777
212324 Kaolin & Other Kaolinic Clays,2021-12-01,2021,12,53938955,1081475
212324 Kaolin & Other Kaolinic Clays,2022-01-01,2022,1,49134909,2532985
212324 Kaolin & Other Kaolinic Clays,2022-02-01,2022,2,43594467,2649207
212324 Kaolin & Other Kaolinic Clays,2022-03-01,2022,3,51538719,1926610
212324 Kaolin & Other Kaolinic Clays,2022-04-01,2022,4,55657176,5206696
212324 Kaolin & Other Kaolinic Clays,2022-05-01,2022,5,51838748,3957043
212324 Kaolin & Other Kaolinic Clays,2022-06-01,2022,6,57775506,2418927
212324 Kaolin & Other Kaolinic Clays,2022-07-01,2022,7,50847490,1658125
212324 Kaolin & Other Kaolinic Clays,2022-08-01,2022,8,62908617,2879116
212324 Kaolin & Other Kaolinic Clays,2022-09-01,2022,9,54929621,2693828
212324 Kaolin & Other Kaolinic Clays,2022-10-01,2022,10,56853793,4384777
212324 Kaolin & Other Kaolinic Clays,2022-11-01,2022,11,61592867,2853672
212324 Kaolin & Other Kaolinic Clays,2022-12-01,2022,12,53957918,903052
"212325 Other Clay, Ceramic & Refractory Minerals",2015-01-01,2015,1,27069256,9405168
"212325 Other Clay, Ceramic & Refractory Minerals",2015-02-01,2015,2,35839277,9820780
"212325 Other Clay, Ceramic & Refractory Minerals",2015-03-01,2015,3,31762159,10056896
"212325 Other Clay, Ceramic & Refractory Minerals",2015-04-01,2015,4,30149942,9212860
"212325 Other Clay, Ceramic & Refractory Minerals",2015-05-01,2015,5,36049153,13224218
"212325 Other Clay, Ceramic & Refractory Minerals",2015-06-01,2015,6,31362621,11031004
"212325 Other Clay, Ceramic & Refractory Minerals",2015-07-01,2015,7,35564216,9169018
"212325 Other Clay, Ceramic & Refractory Minerals",2015-08-01,2015,8,39445755,9562949
"212325 Other Clay, Ceramic & Refractory Minerals",2015-09-01,2015,9,31692599,9838437
"212325 Other Clay, Ceramic & Refractory Minerals",2015-10-01,2015,10,32139665,9119461
"212325 Other Clay, Ceramic & Refractory Minerals",2015-11-01,2015,11,30827213,8859591
"212325 Other Clay, Ceramic & Refractory Minerals",2015-12-01,2015,12,29607301,7512839
"212325 Other Clay, Ceramic & Refractory Minerals",2016-01-01,2016,1,24545803,7465239
"212325 Other Clay, Ceramic & Refractory Minerals",2016-02-01,2016,2,29246891,7049859
"212325 Other Clay, Ceramic & Refractory Minerals",2016-03-01,2016,3,31309551,10089743
"212325 Other Clay, Ceramic & Refractory Minerals",2016-04-01,2016,4,32314925,8405612
"212325 Other Clay, Ceramic & Refractory Minerals",2016-05-01,2016,5,32509642,9490342
"212325 Other Clay, Ceramic & Refractory Minerals",2016-06-01,2016,6,30338329,9226725
"212325 Other Clay, Ceramic & Refractory Minerals",2016-07-01,2016,7,31490762,10541320
"212325 Other Clay, Ceramic & Refractory Minerals",2016-08-01,2016,8,30053579,9067991
"212325 Other Clay, Ceramic & Refractory Minerals",2016-09-01,2016,9,29681258,8732429
"212325 Other Clay, Ceramic & Refractory Minerals",2016-10-01,2016,10,30448317,8895662
"212325 Other Clay, Ceramic & Refractory Minerals",2016-11-01,2016,11,28297833,7782701
"212325 Other Clay, Ceramic & Refractory Minerals",2016-12-01,2016,12,28708134,8391091
"212325 Other Clay, Ceramic & Refractory Minerals",2017-01-01,2017,1,32637408,9671681
"212325 Other Clay, Ceramic & Refractory Minerals",2017-02-01,2017,2,26617245,10846008
"212325 Other Clay, Ceramic & Refractory Minerals",2017-03-01,2017,3,38599118,13928699
"212325 Other Clay, Ceramic & Refractory Minerals",2017-04-01,2017,4,31866765,11248093
"212325 Other Clay, Ceramic & Refractory Minerals",2017-05-01,2017,5,31815883,10747136
"212325 Other Clay, Ceramic & Refractory Minerals",2017-06-01,2017,6,29929198,13395986
"212325 Other Clay, Ceramic & Refractory Minerals",2017-07-01,2017,7,40666289,12266800
"212325 Other Clay, Ceramic & Refractory Minerals",2017-08-01,2017,8,28414480,12804852
"212325 Other Clay, Ceramic & Refractory Minerals",2017-09-01,2017,9,28994368,10259771
"212325 Other Clay, Ceramic & Refractory Minerals",2017-10-01,2017,10,33226833,11478172
"212325 Other Clay, Ceramic & Refractory Minerals",2017-11-01,2017,11,34061793,11585498
"212325 Other Clay, Ceramic & Refractory Minerals",2017-12-01,2017,12,41190206,11371461
"212325 Other Clay, Ceramic & Refractory Minerals",2018-01-01,2018,1,25352146,8436192
"212325 Other Clay, Ceramic & Refractory Minerals",2018-02-01,2018,2,35308801,11237387
"212325 Other Clay, Ceramic & Refractory Minerals",2018-03-01,2018,3,39668602,16743293
"212325 Other Clay, Ceramic & Refractory Minerals",2018-04-01,2018,4,36056817,11024015
"212325 Other Clay, Ceramic & Refractory Minerals",2018-05-01,2018,5,35834706,13451240
"212325 Other Clay, Ceramic & Refractory Minerals",2018-06-01,2018,6,33753109,11086887
"212325 Other Clay, Ceramic & Refractory Minerals",2018-07-01,2018,7,39228787,11466172
"212325 Other Clay, Ceramic & Refractory Minerals",2018-08-01,2018,8,33762156,11595533
"212325 Other Clay, Ceramic & Refractory Minerals",2018-09-01,2018,9,32396166,10481274
"212325 Other Clay, Ceramic & Refractory Minerals",2018-10-01,2018,10,32610507,12572012
"212325 Other Clay, Ceramic & Refractory Minerals",2018-11-01,2018,11,29981401,12580219
"212325 Other Clay, Ceramic & Refractory Minerals",2018-12-01,2018,12,34080660,8596898
"212325 Other Clay, Ceramic & Refractory Minerals",2019-01-01,2019,1,33399114,13936347
"212325 Other Clay, Ceramic & Refractory Minerals",2019-02-01,2019,2,28505037,12442003
"212325 Other Clay, Ceramic & Refractory Minerals",2019-03-01,2019,3,30783330,11293378
"212325 Other Clay, Ceramic & Refractory Minerals",2019-04-01,2019,4,35631727,10642990
"212325 Other Clay, Ceramic & Refractory Minerals",2019-05-01,2019,5,36855778,14865417
"212325 Other Clay, Ceramic & Refractory Minerals",2019-06-01,2019,6,30759303,19545884
"212325 Other Clay, Ceramic & Refractory Minerals",2019-07-01,2019,7,31837119,10494748
"212325 Other Clay, Ceramic & Refractory Minerals",2019-08-01,2019,8,35104443,10552123
"212325 Other Clay, Ceramic & Refractory Minerals",2019-09-01,2019,9,31501278,13271292
"212325 Other Clay, Ceramic & Refractory Minerals",2019-10-01,2019,10,29433603,9777421
"212325 Other Clay, Ceramic & Refractory Minerals",2019-11-01,2019,11,33123048,10653403
"212325 Other Clay, Ceramic & Refractory Minerals",2019-12-01,2019,12,28614549,9022591
"212325 Other Clay, Ceramic & Refractory Minerals",2020-01-01,2020,1,32091448,8628186
"212325 Other Clay, Ceramic & Refractory Minerals",2020-02-01,2020,2,29171836,9014529
"212325 Other Clay, Ceramic & Refractory Minerals",2020-03-01,2020,3,31778892,10899935
"212325 Other Clay, Ceramic & Refractory Minerals",2020-04-01,2020,4,31359112,8819692
"212325 Other Clay, Ceramic & Refractory Minerals",2020-05-01,2020,5,25391711,10666729
"212325 Other Clay, Ceramic & Refractory Minerals",2020-06-01,2020,6,25229190,8334943
"212325 Other Clay, Ceramic & Refractory Minerals",2020-07-01,2020,7,20884516,9788003
"212325 Other Clay, Ceramic & Refractory Minerals",2020-08-01,2020,8,24840460,8953388
"212325 Other Clay, Ceramic & Refractory Minerals",2020-09-01,2020,9,27882202,10008915
"212325 Other Clay, Ceramic & Refractory Minerals",2020-10-01,2020,10,24359258,9087266
"212325 Other Clay, Ceramic & Refractory Minerals",2020-11-01,2020,11,24492484,8519315
"212325 Other Clay, Ceramic & Refractory Minerals",2020-12-01,2020,12,30080205,8501073
"212325 Other Clay, Ceramic & Refractory Minerals",2021-01-01,2021,1,31439955,11444391
"212325 Other Clay, Ceramic & Refractory Minerals",2021-02-01,2021,2,28110721,8683032
"212325 Other Clay, Ceramic & Refractory Minerals",2021-03-01,2021,3,34422563,12036793
"212325 Other Clay, Ceramic & Refractory Minerals",2021-04-01,2021,4,31794185,14932180
"212325 Other Clay, Ceramic & Refractory Minerals",2021-05-01,2021,5,32082646,11300932
"212325 Other Clay, Ceramic & Refractory Minerals",2021-06-01,2021,6,33532817,10562212
"212325 Other Clay, Ceramic & Refractory Minerals",2021-07-01,2021,7,34292427,10407226
"212325 Other Clay, Ceramic & Refractory Minerals",2021-08-01,2021,8,35227872,12388123
"212325 Other Clay, Ceramic & Refractory Minerals",2021-09-01,2021,9,35453626,12330813
"212325 Other Clay, Ceramic & Refractory Minerals",2021-10-01,2021,10,36972568,9686069
"212325 Other Clay, Ceramic & Refractory Minerals",2021-11-01,2021,11,36594417,9592008
"212325 Other Clay, Ceramic & Refractory Minerals",2021-12-01,2021,12,35234330,11253022
"212325 Other Clay, Ceramic & Refractory Minerals",2022-01-01,2022,1,29346512,10387746
"212325 Other Clay, Ceramic & Refractory Minerals",2022-02-01,2022,2,26364445,12490396
"212325 Other Clay, Ceramic & Refractory Minerals",2022-03-01,2022,3,41640104,17431927
"212325 Other Clay, Ceramic & Refractory Minerals",2022-04-01,2022,4,33095266,13395021
"212325 Other Clay, Ceramic & Refractory Minerals",2022-05-01,2022,5,39470281,12005662
"212325 Other Clay, Ceramic & Refractory Minerals",2022-06-01,2022,6,32104240,13220635
"212325 Other Clay, Ceramic & Refractory Minerals",2022-07-01,2022,7,33264197,12795079
"212325 Other Clay, Ceramic & Refractory Minerals",2022-08-01,2022,8,41705227,11130209
"212325 Other Clay, Ceramic & Refractory Minerals",2022-09-01,2022,9,35028196,14280924
"212325 Other Clay, Ceramic & Refractory Minerals",2022-10-01,2022,10,34261011,10113556
"212325 Other Clay, Ceramic & Refractory Minerals",2022-11-01,2022,11,42371923,10155751
"212325 Other Clay, Ceramic & Refractory Minerals",2022-12-01,2022,12,29724644,8381112
212391 Borate Minerals & Potassium Salts,2015-01-01,2015,1,240852,2487714
212391 Borate Minerals & Potassium Salts,2015-02-01,2015,2,260232,1830704
212391 Borate Minerals & Potassium Salts,2015-03-01,2015,3,412380,2956005
212391 Borate Minerals & Potassium Salts,2015-04-01,2015,4,333331,1931741
212391 Borate Minerals & Potassium Salts,2015-05-01,2015,5,819318,4505319
212391 Borate Minerals & Potassium Salts,2015-06-01,2015,6,498137,3575993
212391 Borate Minerals & Potassium Salts,2015-07-01,2015,7,243392,3627804
212391 Borate Minerals & Potassium Salts,2015-08-01,2015,8,284353,1009842
212391 Borate Minerals & Potassium Salts,2015-09-01,2015,9,154337,1884097
212391 Borate Minerals & Potassium Salts,2015-10-01,2015,10,376616,544650
212391 Borate Minerals & Potassium Salts,2015-11-01,2015,11,366637,2589941
212391 Borate Minerals & Potassium Salts,2015-12-01,2015,12,219351,1076603
212391 Borate Minerals & Potassium Salts,2016-01-01,2016,1,31933,2599497
212391 Borate Minerals & Potassium Salts,2016-02-01,2016,2,64466,1107684
212391 Borate Minerals & Potassium Salts,2016-03-01,2016,3,132675,1059940
212391 Borate Minerals & Potassium Salts,2016-04-01,2016,4,215716,2590264
212391 Borate Minerals & Potassium Salts,2016-05-01,2016,5,217081,1024253
212391 Borate Minerals & Potassium Salts,2016-06-01,2016,6,141829,2670349
212391 Borate Minerals & Potassium Salts,2016-07-01,2016,7,104503,2553692
212391 Borate Minerals & Potassium Salts,2016-08-01,2016,8,143145,743549
212391 Borate Minerals & Potassium Salts,2016-09-01,2016,9,146208,1280307
212391 Borate Minerals & Potassium Salts,2016-10-01,2016,10,367820,644555
212391 Borate Minerals & Potassium Salts,2016-11-01,2016,11,159207,1686493
212391 Borate Minerals & Potassium Salts,2016-12-01,2016,12,534391,2985377
212391 Borate Minerals & Potassium Salts,2017-01-01,2017,1,185216,1101967
212391 Borate Minerals & Potassium Salts,2017-02-01,2017,2,146782,1203688
212391 Borate Minerals & Potassium Salts,2017-03-01,2017,3,218512,2636267
212391 Borate Minerals & Potassium Salts,2017-04-01,2017,4,137915,2356091
212391 Borate Minerals & Potassium Salts,2017-05-01,2017,5,104962,4468343
